DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2000,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,All_Population_Count_2020,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,Aridity_2020,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Day_Land_Surface_Temp_2020,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Diurnal_Temperature_Range_2020,Drought_Episodes,Elevation,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Enhanced_Vegetation_Index_2020,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Frost_Days_2020,Global_Human_Footprint,Growing_Season_Length,Irrigation,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Land_Surface_Temperature_2020,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Maximum_Temperature_2020,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Mean_Temperature_2020,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Minimum_Temperature_2020,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,Night_Land_Surface_Temp_2020,PET_2000,PET_2005,PET_2010,PET_2015,PET_2020,Precipitation_2000,Precipitation_2005,Precipitation_2010,Precipitation_2015,Precipitation_2020,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Rainfall_2020,Temperature_January,Temperature_February,Temperature_March,Temperature_April,Temperature_May,Temperature_June,Temperature_July,Temperature_August,Temperature_September,Temperature_October,Temperature_November,Temperature_December,Travel_Times,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,U5_Population_2020,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Count_2020,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,UN_Population_Density_2020,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015,Wet_Days_2020
BD202200000011,BDGE81FL,BD,2022,11,BD2022DHS,899.394043,979.2021484,1038.714722,1102.968506,1167.612671,49.13888168,46.21571732,47.94179153,63.74937057,58.31206512,27.71335602,27.04086876,27.2188549,27.33774948,27.40798187,9.023740768,8.617056847,8.996354103,8.824739456,8.746788025,4,6.504883289,0.379802465,0.395684898,0.394961625,0.401819259,0.427296579,0,0,0,0,0,48.09861755,11,12.82729244,24.50838661,24.50697899,24.50232697,24.56917,24.56483459,151.6772919,3717.412354,258.0919189,0.822140336,6.70988369,29.8671875,30.39961052,31.01319504,29.7890625,29.79670143,25.32829857,26.05824661,26.4921875,25.35907173,25.40394974,20.84344673,21.78255272,22.01683998,20.96432304,21.04991341,0.437022656,21.30341721,21.97309113,21.78579712,21.80059052,21.72168541,3.378559113,3.345789909,3.365147591,3.264670134,3.252430677,166.0186157,154.6280823,161.3312073,208.1206665,189.6559448,2225.392822,1883.52124,1821.45752,2416.891113,2146.693115,18.95671463,21.93050957,26.36058617,28.58498001,29.07593536,28.59518623,28.12428856,28.19891548,28.25578117,27.39151001,24.19787407,20.02993584,4.672851563,3432.755371,2785.174316,2566.858887,2004.63855,1792.527344,44561.47656,44855.01953,43878.29297,42849.10938,41602.71484,2245.680176,2260.473145,2211.250977,2159.385254,2096.572998,7.773741245,7.449726105,7.623012066,7.77766037,7.679457188
BD202200000012,BDGE81FL,BD,2022,12,BD2022DHS,556.8018799,606.2098999,643.0532837,682.8319092,731.9683838,54.60952759,51.21413803,49.56875229,69.66107941,63.51971054,28.33916664,27.98303032,28.13524246,28.44686508,27.80211258,8.583766937,8.106163025,8.401041985,8.347091675,8.298047066,7,6.294921398,0.32600832,0.353080392,0.383758485,0.377890468,0.40905115,0,0,0,0,0,53.34089661,10,1.243710518,24.97627068,25.11217117,25.13180542,24.98995781,24.65253448,258.5707397,1273.631958,240.1893921,0.001973871,0.57379204,29.94557381,30.40264702,30.96901131,29.82070351,29.85286522,25.62617302,26.31909752,26.74631119,25.62174606,25.68194389,21.36180687,22.29648399,22.56796837,21.47361183,21.5548172,0.007497127,21.61337471,22.24131393,22.12836838,21.53305244,21.50295639,3.447916746,3.437586784,3.414670229,3.32278657,3.310633659,188.2891235,176.0530396,169.2609406,231.4688873,210.2904968,2386.0979,2183.787354,2071.388672,2674.740723,2381.621338,19.12591743,22.29880524,26.42571831,28.77940178,29.38873482,29.0331974,28.4203186,28.38548851,28.44475746,27.60000038,24.35618782,20.25254822,18.78222656,2367.478516,2357.336426,1899.503906,1591.010376,1570.134644,16535.98438,17189.04883,17364.44336,17511.49609,17557.93359,830.0823364,862.8652344,871.6697998,879.0516357,881.3826904,7.925798893,7.359279633,7.601297855,7.72081995,7.70799017
BD202200000013,BDGE81FL,BD,2022,13,BD2022DHS,811.776062,883.8093262,937.524231,995.5185547,1041.511597,46.64565277,43.90630341,45.36991882,59.24910355,54.64770508,27.17857361,26.33050919,26.21233749,26.87763977,26.9885273,9.093431473,8.722670555,9.092737198,8.909331322,8.819748878,4,7.4375,0.363924116,0.377410829,0.371844262,0.401982814,0.401437998,0,0,0,0,0,39.77295303,11,13.76972866,24.4863205,24.03377914,23.75905037,24.14590836,24.17421341,104.8557587,2955.701172,203.2537384,0.18132247,4.637979984,30.05762482,30.60568619,31.2174778,29.98434639,29.98074341,25.48333359,26.21222496,26.65193939,25.50923157,25.55409431,20.96419334,21.88301468,22.1247406,21.07501602,21.16099548,0.17681922,21.79406929,21.7370491,21.30576134,21.41417885,21.35990143,3.407421827,3.377141237,3.383810759,3.29476285,3.282277346,158.9414215,148.2777863,153.5232239,195.2117462,179.368927,2180.575928,1896.176392,1752.431885,2411.621338,2066.079102,18.84190559,22.02343369,26.5886879,28.79879761,29.23362732,28.81220627,28.38197136,28.37356567,28.32108307,27.41409302,24.13025475,19.92396164,4.354492188,3706.645752,3485.236816,3281.881592,3188.129395,3050.93042,23732.76758,23940.72266,23470.29492,22969.87109,22350.72461,1312.980957,1324.485718,1298.459961,1270.77478,1236.521362,7.552384377,7.178487778,7.494425774,7.617679119,7.505239964
BD202200000014,BDGE81FL,BD,2022,14,BD2022DHS,990.7374268,1078.650879,1144.207642,1214.987183,1219.842651,52.25049591,49.06878662,51.4895668,69.44444275,63.06412506,27.09590912,26.67970657,26.26378441,26.58867455,26.08423805,8.95247364,8.472048759,8.87573719,8.743272781,8.680078506,4,5.591632843,0.322792619,0.337053299,0.327762663,0.33128646,0.355200797,0,0,0,0,0,46.01463318,11,13.68357372,24.06399727,24.33363724,24.20289993,24.18294716,24.26689148,144.3191223,867.5788574,250.2835236,0.005969949,4.797079563,29.79292488,30.28684998,30.93077469,29.71684074,29.74583435,25.2966156,26.02187538,26.46388817,25.32495689,25.37869072,20.84045219,21.81480026,22.05503464,20.97356796,21.06575584,0.181522846,21.03208351,21.98756981,22.14201355,21.77722168,22.449543,3.352170229,3.32074666,3.355946302,3.255121469,3.224913359,175.1525574,162.9450073,172.7962341,226.0500946,203.3763428,2517.514404,1986.437012,1990.88916,2553.110107,2494.541504,19.14543533,22.01741028,26.32973671,28.45656013,28.93394279,28.33665276,27.93035507,28.08498001,28.21589279,27.36307526,24.32010078,20.20042419,12.65865898,2483.555176,2253.028564,3237.247803,2460.533447,2202.004639,15869.07129,15973.60742,15625.7793,15259.27051,14815.4082,950.022644,956.2808228,935.4576416,913.5161133,886.9437256,7.708446026,7.620711327,7.693993092,7.896901131,7.777486801
BD202200000015,BDGE81FL,BD,2022,15,BD2022DHS,897.041748,976.6411743,1035.998047,1100.083862,1171.92334,62.55902481,56.33823013,56.01704788,82.43331146,72.70504761,28.39939308,27.6805172,27.33007622,27.32027817,27.45996475,8.610445976,8.081496239,8.432711601,8.32996273,8.280440331,7,5.521484375,0.332113147,0.361457348,0.366881758,0.395780325,0.394289583,0,0,0,0,0,40.28245544,11,14.67476559,24.76671028,24.71208954,24.49554253,24.41839027,24.80499458,153.7058563,1399.878906,346.9074707,0,1.116868019,29.71400452,30.15931892,30.7479744,29.54606438,29.62113762,25.38331795,26.08576393,26.50749397,25.3630352,25.45353127,21.10355949,22.07782173,22.31526375,21.2161026,21.34069824,0.044338483,21.13402748,21.74366188,21.66101074,21.51650238,22.15002441,3.372222424,3.334620953,3.343865871,3.275680065,3.272019863,210.9629517,187.8666382,187.3134918,270.0251465,237.8923645,3014.46582,2404.445557,2668.640137,3161.999023,3126.385498,19.27573967,22.13139534,26.32492256,28.38834,28.99900246,28.40241241,27.95689201,28.00261688,28.29273796,27.40194511,24.35505295,20.37534714,11.41601563,2836.70166,2540.902588,2536.803955,2397.283203,2288.805908,21331.26953,22080.1582,22211.34375,22304.93359,22269.7207,1072.075073,1109.713013,1116.306152,1121.009888,1119.240112,7.877027988,7.767156601,7.821051598,8.301057816,8.12398243
BD202200000016,BDGE81FL,BD,2022,16,BD2022DHS,311.4692078,339.1075439,359.7173462,381.9691162,400.7912598,49.48678589,46.51493835,47.7317543,63.77996445,58.3743515,27.58447075,26.89761734,26.65184021,26.55940819,27.28138542,8.960633278,8.565002441,8.928182602,8.756741524,8.681452751,4,6.491043568,0.344016224,0.365749866,0.363877833,0.378346592,0.399966538,0,0,0,0,0,50.15123749,11,20.35682106,24.33577156,24.50308609,24.07616043,24.1255722,24.64960098,90.22292328,2265.855713,87.56936646,2.410018444,3.088548183,29.86429405,30.39772987,30.99930573,29.77968788,29.78871536,25.35619354,26.08203125,26.51383018,25.38201714,25.42973137,20.90366173,21.83272552,22.07112312,21.02294731,21.10726357,0.09927737,21.08707237,22.10855293,21.50048065,21.69173622,22.01781845,3.388339281,3.358261108,3.369227409,3.270977974,3.261689901,167.6780243,156.2093048,160.8191376,208.6228638,190.3990326,2295.863525,1962.782715,1917.583984,2513.499268,2195.044678,19.02096367,22.00740814,26.31591225,28.61980438,29.13884544,28.63536453,28.16407776,28.22031212,28.35587883,27.41577148,24.229702,20.09503746,6.259660244,2248.387695,2035.882202,1830.152344,1502.073364,1320.507324,16114.43555,16194.11523,15815.63281,15419.46582,14946.5127,946.7064209,951.3875122,929.1520996,905.8776855,878.0921631,7.838619709,7.42778492,7.612265587,7.74730444,7.67566967
BD202200000017,BDGE81FL,BD,2022,17,BD2022DHS,579.8189087,631.2693481,669.6357422,711.0587769,739.1203003,55.30505753,51.51847458,50.92042923,71.74901581,64.81903076,28.27575874,27.59124947,28.05196953,28.26438141,28.06445122,8.619140625,8.176172256,8.497395515,8.373523712,8.320225716,7,5.9880023,0.320617795,0.302882642,0.333678305,0.333866328,0.352559775,0,0,0,0,0,40,10,0,24.78364944,24.91876793,24.71894073,24.98158264,25.01156616,260.7243958,1547.040649,273.2709045,0.006781033,1.766552687,29.76683998,30.25646782,30.82986259,29.64149284,29.68107605,25.43142319,26.13515663,26.55989647,25.42929649,25.49934959,21.14770126,22.08029556,22.33246613,21.26796913,21.36085129,0.024682639,21.29154205,22.24628448,21.38591194,21.69878387,21.9586792,3.405121565,3.381814241,3.373220444,3.286371708,3.280208349,188.3204498,174.2259216,171.7658539,235.7939301,212.6199188,2687.551758,2286.391602,2315.222412,2986.614258,2696.587891,19.10869789,22.18247795,26.27072716,28.56282997,29.22870827,28.85702133,28.3579998,28.31525993,28.43522263,27.54217911,24.33586502,20.22081375,9.872105598,2160.225586,1844.840088,1922.017944,1558.023804,1446.067383,16305.35156,16943.44141,17110.40625,17249.33594,17289.09375,830.2374268,862.7277832,871.2293091,878.3033447,880.3277588,8.049765587,7.534596443,7.663827896,7.858120441,7.83184433
BD202200000018,BDGE81FL,BD,2022,18,BD2022DHS,745.4522095,811.6002197,860.9265137,914.1825562,991.0217896,46.42021179,43.77569962,44.91595078,58.94116974,54.30207062,26.93173027,26.16563606,26.0225811,26.39824104,26.75092125,9.074681282,8.697352409,9.062384605,8.888223648,8.796860695,4,8.703125,0.384335428,0.40374127,0.393747032,0.416262597,0.416593045,0,0,0,0,0,45.04814529,11,3.067450285,24.12550354,23.87368011,23.87739182,23.91524124,24.02857018,85.15339661,4313.995117,154.8051605,0.452735931,4.439446449,30.11410522,30.65428352,31.26341248,30.0371685,30.03146744,25.54888725,26.27353859,26.7137146,25.57141304,25.61614609,21.0394249,21.95693016,22.20102692,21.14894485,21.2346077,0.122075886,21.31927681,21.58172417,21.73220253,21.43223953,21.3062191,3.420978069,3.391073465,3.392071724,3.306394815,3.295630932,158.8025208,148.4466095,152.3581238,194.882782,178.9595795,2166.926025,1882.627441,1727.470703,2394.545898,2060.526367,18.87540245,22.05866814,26.61975098,28.84156227,29.26899338,28.86486435,28.43054008,28.40734482,28.34675407,27.40850258,24.12587547,19.95627213,19.7734375,3061.889893,2935.994629,3418.234619,3103.054688,2857.376953,21900,22215.72852,21901.01367,21553.67383,21089.49219,1289.114502,1307.699463,1289.174194,1268.728516,1241.405029,7.513839722,7.116725445,7.456510544,7.588877201,7.468330383
BD202200000019,BDGE81FL,BD,2022,19,BD2022DHS,735.5516357,800.821106,849.4922485,902.0410156,948.9801636,46.75703049,43.68431091,45.82091522,58.1210022,54.51426315,27.66945648,27.52832222,27.57939148,27.39594078,27.79667664,9.121499062,8.793128014,9.165943146,8.960980415,8.878342628,4,6.003906727,0.343805999,0.354096591,0.356494904,0.369158268,0.40320766,0,0,0,0,0,39.17123032,11,81.38990784,24.87199783,24.76199532,24.87208557,24.4481144,24.83888817,132.2227325,1445.145874,173.1208954,0.008398076,3.818389893,30.05400848,30.63476563,31.26377487,29.99794579,30.01040268,25.47291756,26.20947647,26.66090965,25.49389458,25.55337143,20.93250847,21.84163666,22.09782982,21.03696632,21.132061,0.052455436,22.07453918,21.99567032,22.16477966,21.50028992,21.8810997,3.387890816,3.370775461,3.381640673,3.297945738,3.261299133,158.4077148,147.25,154.9498749,191.6799316,177.787323,2103.422363,1785.368896,1622.974609,2345.688965,1973.233276,18.77727699,21.82798386,26.42204475,28.79232788,29.21807861,28.99154282,28.63144302,28.66641426,28.63883209,27.77685547,24.24507141,19.99547195,4.379882813,3094.481445,2683.263184,2392.252441,2037.158691,1939.232178,20627.70898,20763.5918,20311.46094,19835.04688,19258.08398,1041.448975,1048.309448,1025.4823,1001.429138,972.2995605,7.314421177,7.053299904,7.47444582,7.516348362,7.435419559
BD202200000020,BDGE81FL,BD,2022,20,BD2022DHS,1341.584961,1460.630981,1549.40332,1645.247803,1805.563965,54.88443756,51.56215668,53.31648636,74.18195343,66.76473236,27.28492355,26.77056885,25.92440987,26.76575661,26.55249596,8.854296684,8.31705761,8.721353531,8.62612915,8.567621231,4,6.099292755,0.306529731,0.331967175,0.343131602,0.371429503,0.373357356,0,0,0,0,0,42.53386688,11,40.52535248,24.24230194,24.46528625,23.87290573,24.44765282,24.49819946,216.5006714,1145.420532,421.6523132,0,1.107181549,29.73871613,30.20099831,30.84027863,29.64670181,29.68628502,25.29288292,26.01171875,26.44843674,25.31393242,25.37200546,20.88441849,21.88394165,22.11892319,21.02057266,21.11866379,0.42287153,21.19968033,22.16000366,21.8214016,22.12954903,22.44390488,3.353559017,3.320095539,3.354730844,3.253559113,3.226041794,184.058197,171.1912842,178.8624573,241.3553772,215.3858185,2731.704834,2064.517334,2189.597412,2645.182617,2653.753418,19.14143944,21.97662354,26.2683773,28.35025787,28.928442,28.33049011,27.90604591,28.03738022,28.23754692,27.31786728,24.26369858,20.18476677,2.410982609,6095.998047,5494.192383,5270.026855,5142.187012,5190.622559,31179.26367,32273.89063,32465.64258,32602.43945,32550.9707,1642.816895,1700.492188,1710.595459,1717.803223,1715.091309,7.780546665,7.714934826,7.735234261,8.034188271,7.888276577
BD202200000021,BDGE81FL,BD,2022,21,BD2022DHS,1100.025269,1197.636475,1270.424805,1349.011963,1476.63147,63.96284485,56.99958038,55.98597717,83.29830933,73.1963501,28.25238609,27.65356064,27.3895874,27.67950821,27.41218948,8.555903435,8.051041603,8.380555153,8.263194084,8.213889122,7,5.872070313,0.326841086,0.350487173,0.374553293,0.393237144,0.406546324,0,0,0,0,0,40.71435928,11,1.238574505,24.71135712,24.61996651,24.6460247,24.73490524,24.93515015,181.6890564,162.2198639,361.7743835,0,0.913201928,29.72500038,30.17638969,30.74479103,29.53506851,29.61701393,25.41840172,26.11701393,26.53367996,25.38611031,25.48506927,21.1690979,22.12534714,22.36423683,21.27187538,21.40312576,0.323732883,21.17032814,21.58637428,21.90246201,21.79030228,22.45811081,3.382638931,3.344097376,3.342708349,3.284722328,3.290972233,216.363205,190.6121521,187.1447906,273.6118164,240.8871613,3139.253662,2542.589111,2739.145752,3323.450195,3045.508057,19.41486931,22.25441551,26.30722046,28.43135834,29.06087112,28.52138329,28.05570412,28.07854271,28.29999924,27.49183083,24.50937653,20.58858109,5.833007813,4874.254883,4676.955078,5954.740234,5239.747559,4923.61377,14169.79785,14667.26563,14754.40918,14816.57813,14793.1875,711.3032227,736.2753906,740.6498413,743.7706299,742.5964966,7.905833244,7.737708092,7.829825878,8.340590477,8.163298607
BD202200000022,BDGE81FL,BD,2022,22,BD2022DHS,765.0819092,832.9718018,883.5969849,938.2554321,1025.579956,48.3466301,45.58940887,46.23065186,61.73920822,56.69380569,27.21499825,26.74007607,26.97460556,26.87939453,27.55410767,8.937296867,8.545789719,8.896643639,8.736255646,8.657219887,4,6.214146137,0.342519909,0.369174123,0.366974533,0.358052701,0.380301952,0,0,0,0,0,46,11,17.28403091,24.42930603,24.26181602,24.27676582,24.36031151,24.64154434,170.0964966,1561.855957,256.2296143,3.203264713,4.141133308,30.01150131,30.53877449,31.13719749,29.92333603,29.92886353,25.51526451,26.23366547,26.66927147,25.53344917,25.58211899,21.0742054,21.99298286,22.2405529,21.18708038,21.27164459,0.042172395,21.64361572,21.78355408,21.57892609,21.84122658,21.72897911,3.418084621,3.392867565,3.39091444,3.300723553,3.290653944,165.2528687,154.678833,156.7641907,203.7840576,186.5596924,2248.990479,1942.233765,1824.689453,2563.578613,2198.483643,19.00583076,22.09692764,26.39467239,28.75225067,29.26301575,28.80638504,28.33283615,28.33568954,28.39911461,27.41819954,24.18876648,20.10434723,6.69921875,2543.043701,2115.897949,1877.146973,1620.37854,1521.020142,21799.36328,21907.15234,21395.14844,20859.21875,20219.41406,1097.580688,1103.00769,1077.22876,1050.245117,1018.031433,7.663295746,7.220366001,7.503107548,7.627650261,7.543596745
BD202200000023,BDGE81FL,BD,2022,23,BD2022DHS,579.8189087,631.2693481,669.6357422,711.0587769,739.1203003,55.30505753,51.51847458,50.92042923,71.74901581,64.81903076,28.27575874,27.59124947,28.05196953,28.26438141,28.06445122,8.619140625,8.176172256,8.497395515,8.373523712,8.320225716,7,5.9880023,0.320617795,0.302882642,0.333678305,0.333866328,0.352559775,0,0,0,0,0,40,10,0,24.78364944,24.91876793,24.71894073,24.98158264,25.01156616,260.7243958,1547.040649,273.2709045,0.006781033,1.766552687,29.76683998,30.25646782,30.82986259,29.64149284,29.68107605,25.43142319,26.13515663,26.55989647,25.42929649,25.49934959,21.14770126,22.08029556,22.33246613,21.26796913,21.36085129,0.024682639,21.29154205,22.24628448,21.38591194,21.69878387,21.9586792,3.405121565,3.381814241,3.373220444,3.286371708,3.280208349,188.3204498,174.2259216,171.7658539,235.7939301,212.6199188,2687.551758,2286.391602,2315.222412,2986.614258,2696.587891,19.10869789,22.18247795,26.27072716,28.56282997,29.22870827,28.85702133,28.3579998,28.31525993,28.43522263,27.54217911,24.33586502,20.22081375,9.872105598,2160.225586,1844.840088,1922.017944,1558.023804,1446.067383,16305.35156,16943.44141,17110.40625,17249.33594,17289.09375,830.2374268,862.7277832,871.2293091,878.3033447,880.3277588,8.049765587,7.534596443,7.663827896,7.858120441,7.83184433
BD202200000024,BDGE81FL,BD,2022,24,BD2022DHS,580.4812622,631.9904785,670.4006958,711.8710327,747.4228516,49.56407547,47.12996292,45.70988464,63.12037659,58.06890488,28.00581932,27.35497284,28.06290436,28.3035183,28.48941422,8.585213661,8.158637047,8.460532188,8.359172821,8.302705765,7,5.65625,0.349058717,0.367642015,0.369198263,0.356409609,0.366255909,0,0,0,0,0,50.78315735,10,13.90554237,24.65957642,24.31870461,24.87287331,24.87479591,25.17433739,174.0561676,569.8143921,83.72781372,0.046217583,6.444925785,30.11809921,30.59432793,31.17157173,29.99451637,30.02157211,25.7982502,26.48609543,26.92066002,25.79456139,25.84739685,21.5328846,22.43569183,22.71103859,21.63534355,21.71886635,0.055821028,21.31333351,21.28243828,21.68284225,21.44607353,21.85926056,3.474334478,3.474464893,3.445080996,3.354195595,3.34134841,172.202179,163.7514038,157.4742584,211.7180939,194.0284424,2161.416992,1937.687622,1865.136963,2608.788818,2332.714355,19.11600494,22.29875183,26.41773605,28.88612556,29.48695755,29.16362572,28.58163071,28.48755455,28.55141449,27.60213852,24.30797005,20.28862381,9.2109375,1601.770996,1602.375366,1498.294678,1479.958862,1300.243652,16668.22852,16908.5332,16669.00195,16404.63672,16051.34668,837.2183838,849.2884521,837.2572021,823.9785767,806.2333984,7.423226357,6.954984188,7.345746517,7.439038754,7.369360447
BD202200000025,BDGE81FL,BD,2022,25,BD2022DHS,427.7485962,465.7050476,494.0090027,524.5679321,432.2097778,60.2419281,55.9151001,52.77281952,75.53736115,68.8024826,27.64731789,28.08607674,27.65261078,27.76184082,27.86281395,8.652690887,8.026128769,8.286458015,8.418706894,8.375738144,7,5.938251495,0.260730475,0.24775207,0.261082798,0.283898622,0.331205189,0,0,0,0,0,43.69399261,9,0,24.87700844,25.23798561,24.98658371,24.56253052,25.0512352,96.60625458,562.4729004,1363.644775,0.002728405,71.24816895,30.17908096,30.54370689,31.09800339,30.04092979,30.06831741,25.82052994,26.50381851,26.92886353,25.80724907,25.85833359,21.52639008,22.51757813,22.81154442,21.6222229,21.69257927,0.051256385,22.10669708,22.38989639,22.32055664,21.36322021,22.23965645,3.488888979,3.483593941,3.453038216,3.359678984,3.339192867,210.1773987,194.7855072,182.2265625,253.7812958,229.744751,2218.246338,2140.993652,1911.247559,2503.24585,2191.300293,19.19986725,22.40771866,26.52867889,28.85031509,29.47372627,29.14502144,28.50750351,28.41736412,28.41816521,27.61980057,24.41799736,20.31503105,29.0738945,506.6348572,439.0494995,444.7938232,422.6542358,383.2674866,5801.836426,6030.97168,6092.509766,6144.105469,6160.398438,635.1026611,660.1851807,666.9215088,672.569458,674.3529663,7.961284637,7.481935501,7.827608585,7.955967426,7.916714191
BD202200000026,BDGE81FL,BD,2022,26,BD2022DHS,336.5922546,366.4599304,388.7320862,412.7786865,441.2477417,60.26698685,55.58129501,52.6217308,75.44735718,68.61600494,29.15943146,28.38174438,28.60658646,28.72315025,28.416605,8.633998871,8.033709526,8.301967621,8.396744728,8.354875565,7,5.307971001,0.271334678,0.264827609,0.245283112,0.297817022,0.302560508,0,0,0,0,0,40.35663223,10,0,25.59293556,25.51503944,25.47999763,25.18461227,25.24281502,139.5844116,706.6575928,219.6345825,0.005225642,0.902814746,30.0708046,30.45415306,31.01044655,29.93331909,29.9669857,25.7218895,26.40983772,26.83369637,25.71028709,25.7671299,21.43680573,22.42044258,22.70847702,21.53657532,21.61211014,0.026986636,22.02643967,22.6483345,22.35340881,21.6460743,22.06902504,3.471064806,3.459114552,3.433420181,3.34095788,3.323249578,209.1906128,192.2620697,180.6725159,252.066452,228.0281219,2371.501709,2224.072021,1998.172241,2746.663086,2430.401855,19.17895317,22.38237,26.54900742,28.77958488,29.40418816,29.14860344,28.51761246,28.45132065,28.42199135,27.63521957,24.42866516,20.33461952,22.48395729,913.3218384,952.4666138,846.223877,731.6434326,713.7015381,9938.302734,10330.80176,10436.21484,10524.5957,10552.50488,498.2992859,517.9789429,523.2642212,527.6956177,529.0949707,8.061632156,7.539580345,7.819850922,7.970322132,7.943187237
BD202200000027,BDGE81FL,BD,2022,27,BD2022DHS,473.9060669,515.958313,547.3165283,581.1729736,600.5039673,56.74648285,52.94142914,50.63326645,71.72459412,65.39904022,28.39832497,27.6491909,27.91675568,27.97107697,27.70912933,8.610214233,8.072772026,8.353356361,8.375130653,8.328573227,7,6.076171875,0.273219824,0.291601747,0.3254655,0.336617708,0.351440847,0,0,0,0,0,46,10,0.897923291,25.18658066,25.13589668,25.12496376,24.89248276,24.80481529,221.2312317,1398.976318,183.7307739,0.002213358,0.788450599,30.05327034,30.47212029,31.03423119,29.92212105,29.95292282,25.71850395,26.40706062,26.8337822,25.71019936,25.76643562,21.44305611,22.39934921,22.68087387,21.54699135,21.62434959,0,21.97483635,22.62260437,22.33317184,21.81388855,21.90050125,3.466898203,3.458940983,3.432552099,3.340176582,3.324551582,196.7342834,183.1212769,173.8013306,239.5727844,217.4224701,2364.018799,2165.779541,2043.143555,2649.747314,2319.05957,19.16953087,22.36051369,26.48118401,28.81134033,29.42181969,29.11483002,28.4985199,28.4160862,28.44029045,27.6123867,24.39114189,20.29524994,18.93066406,1592.515015,1493.056885,1345.447632,1216.910645,1178.243164,16412.00195,17060.16992,17234.24805,17380.19922,17426.28906,830.0823975,862.8652954,871.6697388,879.0516357,881.3827515,7.906146049,7.383313179,7.677984715,7.803021908,7.773976803
BD202200000028,BDGE81FL,BD,2022,28,BD2022DHS,433.9505615,472.4573364,501.1716919,532.173645,464.9259338,56.74941635,53.19984818,50.63095856,71.66724396,65.46383667,27.59532928,27.74152756,27.77104187,27.8056736,27.65721893,8.627170563,8.062760353,8.335069656,8.395529747,8.348220825,7,5.298363686,0.223737299,0.229162842,0.251183152,0.288634717,0.2894997,0,0,0,0,0,45.42738342,10,1.105147243,24.93733978,25.11861038,25.05362701,24.77715492,24.91223907,84.62628937,720.0010376,73.65529633,0.002264206,0.7376948,30.16814232,30.56705666,31.12769127,30.03511238,30.06085205,25.82426262,26.50798607,26.93606758,25.81393242,25.86458397,21.54097176,22.50429726,22.79262161,21.63958359,21.71263123,0.001236335,22.27934837,22.49569511,22.33621597,21.74863625,22.16725731,3.486111164,3.484461784,3.453211784,3.360112906,3.341710091,197.8347778,185.3728333,174.8394165,240.8100281,218.7611542,2174.408447,2073.826416,1880.492798,2470.672119,2213.496338,19.20324898,22.41360474,26.51538467,28.87633133,29.49323654,29.15518761,28.52702332,28.42469788,28.43819809,27.61791611,24.40754509,20.30879784,17.72421837,1489.506836,1226.456787,1233.572144,1094.291992,1002.548706,7271.015137,7558.17334,7635.29541,7699.955566,7720.375,761.8728638,791.9619141,800.0429688,806.8181763,808.9577637,7.785381794,7.310911179,7.676592827,7.784482956,7.738528252
